Testcase_Number Left_Coin_Pile Right_Coin_Pile Computation_Time Number_of_Coins
1159 11,2,14,12 5,11,4,19 0 8
1160 0 0 1000000 8
1161 2,5,14,6,23 24,11,15 0 8
1162 0 0 0 8
1163 14,14,6,8 18,14,6,4 0 8
1164 0 0 0 8
1165 22,8,8,4,13 5,25,25 0 8
1166 4,12,19,10 16,20,5,4 0 8
1167 5,8,16,10 4,16,10,9 0 8
1168 10,23,4,13 24,7,2,17 0 8
1169 0 0 0 8
1170 0 0 0 8
1171 7,14,8,18,12 22,23,14 0 8
1172 0 0 0 8
1173 0 0 0 8
1174 0 0 0 8
1175 0 0 0 8
1176 0 0 1000000 8
1177 0 0 0 8
1178 4,13,23,19 23,9,20,7 0 8
1179 0 0 0 8
1180 0 0 0 8
1181 11,12,3,23,5 25,16,13 0 8
1182 0 0 0 8
1183 12,13,23,2,8 24,16,18 0 8
1184 19,4,3,23 19,25,2,3 0 8
1185 0 0 0 8
1186 0 0 0 8
1187 10,18,9,17 10,10,13,21 0 8
1188 0 0 0 8
1189 25,4,5,17,4 13,22,20 0 8
1190 0 0 0 8
1191 2,4,12,14,2 3,10,21 0 8
1192 0 0 1000000 8
1193 0 0 0 8
1194 0 0 0 8
1195 0 0 0 8
1196 19,24,2,3,3 20,16,15 0 8
1197 4,14,21,17 24,5,2,25 0 8
1198 0 0 0 8
1199 17,8,25,14 16,10,21,17 0 8
1200 0 0 0 8
1201 13,5,15,4,23 22,19,14,5 0 9
1202 14,21,10,12 8,9,17,11,12 0 9
1203 0 0 0 9
1204 4,5,10,4,17,14 25,15,14 0 9
1205 17,3,7,21,5 23,10,16,4 0 9
1206 0 0 1000100 9
1207 0 0 0 9
1208 0 0 0 9
1209 25,10,19,19 14,13,20,12,14 0 9
1210 0 0 0 9
1211 0 0 1000300 9
1212 0 0 0 9
1213 6,4,9,11,20 15,6,6,23 0 9
1214 7,17,5,8,16 20,14,16,3 0 9
1215 13,11,6,25,21 5,25,21,25 0 9
1216 22,24,19,22 13,21,22,14,17 0 9
1217 0 0 0 9
1218 0 0 0 9
1219 0 0 0 9
1220 0 0 999700 9
1221 0 0 0 9
1222 18,4,9,13,13 12,4,16,25 0 9
1223 0 0 0 9
1224 0 0 0 9
1225 0 0 0 9
1226 18,21,12,9 8,11,13,18,10 0 9
1227 0 0 999900 9
1228 3,14,14,8,14 10,23,9,11 0 9
1229 22,6,13,15,13 9,23,25,12 0 9
1230 0 0 0 9
1231 14,19,17,3,4 16,2,21,18 0 9
1232 3,6,22,24,8,3 19,23,24 0 9
1233 0 0 0 9
1234 17,4,13,8,3 14,15,14,2 0 9
1235 2,23,2,19,12 11,24,14,9 0 9
1236 0 0 0 9
1237 0 0 1000000 9
1238 8,17,10,25,4 11,23,15,15 0 9
1239 0 0 0 9
1240 13,9,21,18,2 10,19,23,11 0 9
1241 0 0 0 9
1242 0 0 0 9
1243 0 0 0 9
1244 0 0 1000100 9
1245 7,13,17,18,16 3,21,25,22 0 9
1246 6,5,15,23 8,3,3,10,25 0 9
1247 0 0 0 9
1248 0 0 0 9
1249 0 0 0 9
1250 0 0 0 9
1251 0 0 999900 9
1252 12,25,3,10,2 11,11,11,19 0 9
1253 13,2,17,2,5,15 21,24,9 0 9
1254 0 0 0 9
1255 4,16,21,13,7 22,4,25,10 0 9
1256 0 0 0 9
1257 0 0 0 9
1258 0 0 1000000 9
1259 0 0 0 9
1260 23,9,25,3,10 8,23,25,14 0 9
1261 22,20,2,17,2 7,19,18,19 0 9
1262 0 0 0 9
1263 0 0 0 9
1264 4,12,8,16,16 9,3,19,25 0 9
1265 11,21,16,9 8,7,14,19,9 0 9
1266 0 0 0 9
1267 11,17,7,18,7,3 20,19,24 0 9
1268 0 0 1000000 9
1269 16,22,11,15 8,13,14,25,4 0 9
1270 0 0 0 9
1271 0 0 0 9
1272 0 0 0 9
1273 16,10,15,9,7 20,3,9,25 0 9
1274 0 0 0 9
1275 4,17,22,14,3 13,17,16,14 0 9
1276 19,2,3,14,19 23,14,9,11 0 9
1277 0 0 1173800 9
1278 19,20,20 11,19,8,14,3,4 0 9
1279 5,23,8,17,22 10,17,24,24 0 9
1280 0 0 0 9
1281 0 0 0 9
1282 0 0 0 9
1283 0 0 0 9
1284 0 0 1016200 9
1285 13,4,11,14,9 2,20,25,4 0 9
1286 0 0 0 9
1287 11,17,21,6,13 14,12,25,17 0 9
1288 0 0 0 9
1289 0 0 0 9
1290 0 0 0 9
1291 8,10,23,6,18 19,12,21,13 0 9
1292 0 0 0 9
1293 18,6,13,20 16,9,14,16,2 0 9
1294 20,19,24,22 4,13,21,25,22 0 9
1295 17,3,6,9,9 17,15,8,4 0 9
1296 20,3,18,13,2 11,3,21,21 0 9
1297 11,5,7,14 3,3,3,3,25 0 9
1298 4,21,21,12,2 4,20,22,14 0 9
1299 19,25,2,12,5 22,16,16,9 0 9
1300 15,14,4,17,7 23,2,16,16 0 9
1301 25,10,12,6,6 3,23,17,16 0 9
1302 25,21,21,7 12,15,20,12,15 0 9
1303 14,15,11,2,14 3,19,9,25 0 9
1304 8,25,21,19,5 21,20,16,21 0 9
1305 0 0 0 9
1306 0 0 999700 9
1307 21,9,8,4,12 15,17,14,8 0 9
1308 0 0 0 9
1309 0 0 0 9
1310 7,21,6,11,11 19,8,16,13 0 9
1311 0 0 0 9
1312 16,5,11,3,21 9,23,19,5 0 9
1313 18,21,16,10,4 11,15,21,22 0 9
1314 15,5,25,7,19 25,18,21,7 0 9
1315 0 0 0 9
1316 25,20,12,14 19,2,22,9,19 0 9
1317 0 0 1000000 9
1318 13,9,24 7,9,7,5,4,14 0 9
1319 0 0 0 9
1320 0 0 0 9
1321 9,5,12,3,4,12 25,11,9 0 9
1322 9,11,23,10,4 11,22,12,12 0 9
1323 23,9,19,12 10,18,5,7,23 0 9
1324 7,16,19,11 12,15,10,5,11 0 9
1325 14,23,5,18 6,15,14,7,18 0 9
1326 0 0 0 9
1327 19,8,4,8,6,3 15,25,8 0 9
1328 14,5,18,13,21 20,23,20,8 0 9
1329 0 0 999900 9
1330 2,7,24,14,6,9 21,18,23 0 9
1331 0 0 0 9
1332 0 0 0 9
1333 0 0 0 9
1334 0 0 0 9
1335 0 0 1000100 9
1336 0 0 0 9
1337 11,4,25,5,6 9,14,13,15 0 9
1338 0 0 0 9
1339 10,23,14,5,16 18,17,16,17 0 9
1340 25,24,22,13,2 21,24,19,22 0 9
1341 23,10,6,18,9 11,25,11,19 0 9
1342 14,2,21,8,17 23,16,13,10 0 9
1343 0 0 1000400 9
1344 0 0 0 9
1345 16,4,16,19,3 21,9,24,4 0 9
1346 0 0 0 9
1347 0 0 0 9
1348 0 0 0 9
1349 13,23,10,21,4 23,18,20,10 0 9
1350 0 0 999700 9
1351 22,20,11,4,19 18,23,15,20 0 9
1352 15,9,12,10,18 14,5,21,24 0 9
1353 6,2,15,4,7,9 16,12,15 0 9
1354 0 0 0 9
1355 0 0 0 9
1356 0 0 0 9
1357 0 0 0 9
1358 8,10,21,9,12 20,13,19,8 0 9
1359 0 0 999900 9
1360 0 0 0 9
1361 0 0 0 9
1362 17,20,20,9 16,19,5,16,10 0 9
1363 17,7,7,20,2 18,8,12,15 0 9
1364 0 0 0 9
1365 0 0 0 9
1366 13,2,12,15,2,21 24,25,16 0 9
1367 0 0 1000000 9
1368 0 0 0 9
1369 0 0 0 9
1370 20,7,20,13,8 4,19,21,24 0 9
1371 19,7,21,21 13,6,17,25,7 0 9
1372 17,17,12,13 3,17,9,17,13 0 9
1373 2,9,7,17,4,5 11,23,10 0 9
1374 9,13,20,3,9 17,17,2,18 0 9
1375 14,21,12,17 25,5,9,20,5 0 9
1376 0 0 0 9
1377 16,14,8,15,6 24,8,17,10 0 9
1378 21,3,18,11,18 21,23,4,23 0 9
1379 13,20,12,16 8,22,4,6,21 1000000 9
1380 11,12,7,12,10 17,12,12,11 0 9
1381 0 0 0 9
1382 16,17,4,4,12 2,2,24,25 0 9
1383 0 0 0 9
1384 18,15,2,4,2,20 12,25,24 0 9
1385 13,10,4,2,7,21 22,17,18 0 9
1386 0 0 0 9
1387 21,21,23,3,18 14,23,24,25 0 9
1388 0 0 0 9
1389 20,4,8,20,12 12,14,20,18 0 9
1390 0 0 1000000 9
1391 0 0 0 9
1392 0 0 0 9
1393 8,24,21,23 7,2,25,23,19 0 9
1394 0 0 0 9
1395 0 0 0 9
1396 7,3,7,14,13 19,4,18,3 0 9
1397 0 0 1000200 9
1398 25,12,17,19 10,16,25,4,18 0 9
1399 16,11,10,16,5 23,12,13,10 0 9
1400 0 0 0 9
1401 6,21,14,17 18,10,19,3,3,5 0 10
1402 11,22,7,13,13 12,5,23,22,4 0 10
1403 0 0 0 10
1404 0 0 999800 10
1405 0 0 0 10
1406 0 0 0 10
1407 20,5,9,6,13,24 21,23,10,23 1000000 10
1408 0 0 0 10
1409 0 0 0 10
1410 5,10,2,13,2,12 23,4,2,15 0 10
1411 16,10,23,16,5,8 14,16,23,25 0 10
1412 16,5,21,12,10 18,17,2,16,11 0 10
1413 0 0 1160400 10
1414 0 0 0 10
1415 0 0 0 10
1416 7,16,25,11,3 2,20,17,9,14 0 10
1417 0 0 1016900 10
1418 0 0 0 10
1419 18,5,4,15,7,15 10,21,20,13 0 10
1420 0 0 0 10
1421 2,3,21,22,18 13,13,22,3,15 1015300 10
1422 0 0 0 10
1423 0 0 0 10
1424 10,16,7,20 20,4,6,4,10,9 0 10
1425 14,15,13,25,12 16,4,24,13,22 0 10
1426 8,2,20,7,20,3 24,9,15,12 0 10
1427 19,20,10,12,6,12 22,23,24,10 0 10
1428 0 0 1014600 10
1429 0 0 0 10
1430 23,8,15,14,17 5,19,17,23,13 0 10
1431 0 0 0 10
1432 0 0 1071800 10
1433 0 0 0 10
1434 3,7,5,15,14,22 23,11,7,25 0 10
1435 0 0 1042700 10
1436 19,9,5,9,22 7,13,21,13,10 0 10
1437 11,16,24,20,17 14,10,21,21,22 0 10
1438 7,21,17,9,3,18 22,25,5,23 0 10
1439 25,16,3,22,21 19,17,20,13,18 0 10
1440 0 0 0 10
1441 0 0 1000200 10
1442 0 0 0 10
1443 18,21,24,24 6,25,15,14,6,21 0 10
1444 0 0 0 10
1445 0 0 999700 10
1446 0 0 0 10
1447 8,15,3,22,12 17,13,13,10,7 0 10
1448 0 0 1000100 10
1449 11,9,10,10,23 4,15,18,23,3 0 10
1450 5,15,14,19,11,7 24,7,22,18 0 10
1451 0 0 0 10
1452 10,19,20,2,16 11,22,6,9,19 0 10
1453 10,9,4,15,15,8 18,14,14,15 0 10
1454 0 0 999900 10
1455 14,3,17,8,13,6 14,3,20,24 0 10
1456 0 0 0 10
1457 0 0 0 10
1458 22,7,17,20,16 23,17,16,22,4 0 10
1459 2,14,15,20,3 5,13,4,20,12 0 10
1460 0 0 1000000 10
1461 0 0 0 10
1462 0 0 999900 10
1463 15,21,16,3,6 13,5,7,14,22 0 10
1464 0 0 0 10
1465 0 0 0 10
1466 0 0 1000100 10
1467 24,10,12,25 14,9,17,5,12,14 0 10
1468 6,8,12,11,24,15 10,25,16,25 0 10
1469 0 0 0 10
1470 23,14,10,14,23 18,8,18,18,22 0 10
1471 0 0 1000100 10
1472 0 0 0 10
1473 0 0 0 10
1474 24,18,16,6 19,19,15,2,3,6 0 10
1475 0 0 999900 10
1476 24,10,20,6,14 11,11,19,11,22 0 10
1477 2,6,12,7,6,3,9 20,6,19 0 10
1478 0 0 0 10
1479 5,17,19,14,9,15 12,23,22,22 0 10
1480 25,23,17,9 11,21,2,18,10,12 0 10
1481 22,14,9,8,14 13,13,16,13,12 999900 10
1482 0 0 0 10
1483 0 0 0 10
1484 17,21,15,21,5 25,12,3,22,17 0 10
1485 15,8,19,16,11 12,10,12,21,14 0 10
1486 2,16,20,6,21 9,22,9,6,19 0 10
1487 0 0 1162600 10
1488 0 0 0 10
1489 0 0 0 10
1490 16,18,8,24,8 11,14,2,23,24 0 10
1491 10,17,7,23,3,2 24,17,10,11 0 10
1492 14,16,21,4,13,18 25,23,21,17 1059800 10
1493 0 0 0 10
1494 0 0 0 10
1495 17,16,3,7,18 12,13,22,11,3 0 10
1496 0 0 1015900 10
1497 0 0 0 10
1498 8,14,25,5,10,2 23,17,5,19 0 10
1499 16,8,14,2,11,16 14,23,25,5 0 10
1500 13,6,20,11,21 24,17,16,3,11 0 10
1501 12,25,19,12,6 20,12,19,20,3 0 10
1502 0 0 1014600 10
1503 0 0 0 10
1504 7,12,6,14,21,13 25,16,20,12 0 10
1505 0 0 0 10
1506 21,12,15,4,17 9,18,22,2,18 0 10
1507 0 0 1043400 10
1508 0 0 0 10
1509 0 0 0 10
1510 0 0 1223900 10
1511 0 0 0 10
1512 0 0 783600 10
1513 0 0 0 10
1514 0 0 999600 10
1515 0 0 0 10
1516 0 0 0 10
1517 0 0 999500 10
1518 0 0 0 10
1519 0 0 999800 10
1520 18,4,14,17,19,2 15,12,25,22 0 10
1521 0 0 0 10
1522 0 0 0 10
1523 0 0 0 10
1524 0 0 0 10
1525 0 0 999800 10
1526 0 0 0 10
1527 0 0 0 10
1528 20,2,25,13,2,13 25,16,22,12 0 10
1529 21,25,22,14,2 18,20,20,15,11 0 10
1530 0 0 1000100 10
1531 6,13,5,8,4,19 22,12,9,12 0 10
1532 8,11,13,21,15 21,2,3,19,23 0 10
1533 0 0 0 10
1534 11,12,21,10,16,6 15,20,18,23 0 10
1535 0 0 999900 10
1536 10,21,4,21,15 16,21,12,16,6 0 10
1537 22,7,18,2,17 18,10,15,5,18 0 10
1538 0 0 0 10
1539 10,6,16,3,9,16 21,19,6,14 0 10
1540 20,21,11,5,19 6,15,22,8,25 0 10
1541 0 0 0 10
1542 2,9,10,9,24,2 16,21,11,8 0 10
1543 0 0 0 10
1544 0 0 0 10
1545 0 0 1017700 10
1546 0 0 0 10
1547 8,25,24,21 15,14,10,8,18,13 0 10
1548 9,4,22,14,5 17,8,19,3,7 0 10
1549 0 0 0 10
1550 7,14,15,9,15,3 19,25,10,9 0 10
1551 0 0 1015000 10
1552 13,20,7,4,3,7 11,18,16,9 0 10
1553 0 0 0 10
1554 0 0 1014700 10
1555 0 0 0 10
1556 4,14,6,24,24 9,11,25,24,3 0 10
1557 23,24,8,5,9 23,12,6,6,22 0 10
1558 23,13,25,20 13,3,23,11,16,15 0 10
1559 4,21,23,4,16 22,11,17,7,11 0 10
1560 0 0 0 10
1561 0 0 1070700 10
1562 7,13,9,3,3,21 18,25,2,11 0 10
1563 0 0 0 10
1564 0 0 994300 10
1565 0 0 505900 10
1566 13,8,6,11,11,7 2,24,13,17 0 10
1567 0 0 0 10
1568 0 0 0 10
1569 0 0 1001900 10
1570 12,8,23,3,3,4 9,5,22,17 0 10
1571 0 0 0 10
1572 18,5,11,23,17 12,21,18,2,21 0 10
1573 0 0 1000000 10
1574 11,7,17,19,22 11,17,16,17,15 0 10
1575 16,13,14,16,13 9,14,22,7,20 0 10
1576 21,23,23,8,4 22,7,16,22,12 0 10
1577 18,19,9,17 9,17,10,12,13,2 0 10
1578 0 0 0 10
1579 0 0 0 10
1580 5,4,22,17,3 2,19,9,10,11 1000000 10
1581 23,7,15,21,21 13,24,17,16,17 0 10
1582 0 0 0 10
1583 0 0 0 10
1584 24,7,25,10 12,7,18,4,23,2 0 10
1585 0 0 999900 10
1586 0 0 0 10
1587 3,6,23,14,22,5 24,19,25,5 0 10
1588 0 0 0 10
1589 0 0 0 10
1590 0 0 0 10
1591 0 0 1000000 10
1592 0 0 0 10
1593 12,3,25,2,2,2 19,14,4,9 0 10
1594 0 0 0 10
1595 11,17,20,18,8 23,17,6,4,24 0 10
1596 0 0 1000000 10
1597 0 0 0 10
1598 25,8,20,10,3 16,15,9,18,8 0 10
1599 18,22,13,17,19 15,23,15,12,24 0 10
1600 4,19,6,22,22,4 18,18,17,24 0 10
1601 0 0 1159100 11
1602 0 0 1011700 11
1603 21,7,3,10,13,5 9,19,20,5,6 0 11
1604 2,16,21,21,5,17 24,24,23,6,5 0 11
1605 9,20,24,11,16 20,3,12,14,6,25 0 11
1606 0 0 1047700 11
1607 17,3,3,5,20,3,12 2,22,25,14 0 11
1608 0 0 1016400 11
1609 0 0 0 11
1610 0 0 1060600 11
1611 7,18,25,4,18,18 24,20,22,11,13 0 11
1612 2,11,2,3,9,2,24 21,17,11,4 0 11
1613 0 0 1015900 11
1614 0 0 1047100 11
1615 0 0 0 11
1616 0 0 1015200 11
1617 9,23,6,8,22,13 21,20,20,8,12 0 11
1618 22,25,11,11,11,14 17,24,9,22,22 0 11
1619 11,2,3,18,2,9,5 17,3,19,11 0 11
1620 16,6,12,21,4,13,10 21,22,24,15 0 11
1621 0 0 1195900 11
1622 24,16,6,19,2,4,9 16,23,22,19 0 11
1623 0 0 1017000 11
1624 18,6,16,15,22 19,19,6,11,7,15 0 11
1625 0 0 0 11
1626 15,6,6,19,10,3 11,16,7,13,12 1016100 11
1627 0 0 0 11
1628 0 0 995100 11
1629 0 0 999700 11
1630 11,3,22,9,4,9 14,18,16,8,2 0 11
1631 0 0 999900 11
1632 5,6,16,11,8,11,18 22,25,5,23 0 11
1633 10,13,12,13,4,22 11,8,19,20,16 0 11
1634 23,18,11,4,8,18 16,9,21,16,20 0 11
1635 0 0 1000000 11
1636 0 0 0 11
1637 9,23,14,3,15,9 16,4,23,14,16 0 11
1638 22,5,2,15,15,12 21,11,7,19,13 0 11
1639 0 0 1000000 11
1640 0 0 1000000 11
1641 21,9,6,24,8,2,5 23,25,8,19 0 11
1642 0 0 1161600 11
1643 0 0 0 11
1644 0 0 1016300 11
1645 0 0 1014600 11
1646 2,15,5,3,9,3,3,2 22,13,7 0 11
1647 13,21,24,17 23,5,22,9,6,5,5 0 11
1648 0 0 1046900 11
1649 8,10,7,17,10,24 11,9,20,18,18 0 11
1650 0 0 1079200 11
1651 0 0 0 11
1652 0 0 1008000 11
1653 0 0 1135100 11
1654 0 0 0 11
1655 25,4,25,12,2 20,10,5,15,15,3 1019600 11
1656 2,14,20,10,13,22 16,7,17,21,20 0 11
1657 0 0 0 11
1658 7,13,25,8,14,14 11,23,18,6,23 0 11
1659 0 0 1063000 11
1660 3,23,8,4,5 2,12,13,4,5,7 0 11
1661 0 0 1015100 11
1662 0 0 1015100 11
1663 0 0 0 11
1664 0 0 1014700 11
1665 0 0 1046300 11
1666 0 0 995500 11
1667 0 0 0 11
1668 0 0 999900 11
1669 15,11,18,3,8,21 10,20,15,10,21 0 11
1670 0 0 999900 11
1671 7,24,6,16,8,18,2 24,19,17,21 0 11
1672 10,23,10,22,18 6,17,20,3,24,13 0 11
1673 0 0 1158400 11
1674 24,18,6,25,16 25,9,18,11,9,17 0 11
1675 22,24,6,25 2,8,16,16,2,8,25 0 11
1676 22,2,22,13,23 24,5,13,22,4,14 0 11
1677 5,25,5,22,9,18 19,24,2,24,15 0 11
1678 7,20,14,7,21,7 22,8,16,22,8 0 11
1679 15,20,11,8,5,10,4 23,15,11,24 0 11
1680 20,3,17,8,5,19 23,21,22,4,2 0 11
1681 3,3,17,10,21,12 8,11,23,19,5 0 11
1682 0 0 1015300 11
1683 0 0 1045200 11
1684 0 0 1015300 11
1685 0 0 0 11
1686 0 0 1053200 11
1687 0 0 1300400 11
1688 0 0 0 11
1689 0 0 1016000 11
1690 0 0 995200 11
1691 4,11,6,12,10,19 20,11,20,6,5 0 11
1692 23,11,24,12,22 25,17,4,14,14,18 0 11
1693 0 0 999700 11
1694 23,5,23,10,15 19,18,8,3,17,11 0 11
1695 0 0 0 11
1696 0 0 999900 11
1697 8,12,10,9,6,5,5 6,21,8,20 0 11
1698 0 0 1000000 11
1699 0 0 1000000 11
1700 0 0 1000000 11
1701 0 0 0 11
1702 20,6,2,12,13,3 14,6,22,3,11 0 11
1703 22,17,19,24,7,7 11,25,22,25,13 0 11
1704 0 0 1150600 11
1705 22,19,20,10,2 6,17,8,12,18,12 0 11
1706 0 0 1015500 11
1707 15,22,14,23,9 7,17,20,11,7,21 0 11
1708 18,18,22,20,3 16,15,2,25,15,8 0 11
1709 0 0 1014900 11
1710 11,23,2,6,9,10,6 20,7,20,20 0 11
1711 0 0 0 11
1712 5,22,24,12,7,5 13,13,22,16,11 0 11
1713 0 0 1052600 11
1714 15,15,5,22,3,15 3,21,19,17,15 0 11
1715 0 0 999900 11
1716 15,11,7,19,4,16 14,12,22,14,10 0 11
1717 0 0 999800 11
1718 21,7,4,4,6,5,11 25,25,3,5 0 11
1719 10,19,16,14,3,9 14,15,21,13,8 0 11
1720 19,23,6,6,18 8,18,9,10,13,14 0 11
1721 13,12,7,23,17,13 9,14,14,23,25 0 11
1722 7,21,9,4,15,6 17,12,21,10,2 0 11
1723 0 0 1000000 11
1724 18,21,5,13,7,20 24,18,8,23,11 0 11
1725 11,6,16,22,6,6 24,4,11,8,20 0 11
1726 0 0 1000400 11
1727 18,15,21,18,11,2 16,21,17,10,21 0 11
1728 0 0 0 11
1729 0 0 999700 11
1730 17,18,4,22,13 17,15,8,24,4,6 0 11
1731 0 0 999900 11
1732 19,16,15,15,3 4,9,16,7,23,9 0 11
1733 0 0 1000100 11
1734 0 0 1000000 11
1735 0 0 0 11
1736 25,2,17,14,10,12,11 20,25,21,25 0 11
1737 3,6,4,2,21,2,22 21,10,10,19 0 11
1738 15,8,9,14,9,2 7,9,6,22,13 0 11
1739 4,8,14,15,19,6 18,9,19,5,15 0 11
1740 18,22,9,2,18,3 24,6,9,20,13 0 11
1741 3,25,5,11,25,2,2 20,21,14,18 0 11
1742 0 0 1000200 11
1743 5,20,10,15,19,11 16,16,24,22,2 0 11
1744 0 0 0 11
1745 0 0 1157400 11
1746 0 0 994500 11
1747 0 0 999800 11
1748 13,18,25,5,4 8,12,19,18,3,5 0 11
1749 0 0 0 11
1750 0 0 999900 11
1751 0 0 1000100 11
1752 0 0 999900 11
1753 0 0 0 11
1754 0 0 1000100 11
1755 0 0 999900 11
1756 0 0 1000300 11
1757 10,23,23,3,20,4,2 23,21,20,21 0 11
1758 21,13,22,22,15,5 25,16,25,8,24 0 11
1759 0 0 1166300 11
1760 0 0 0 11
1761 0 0 1062000 11
1762 14,14,15,12,5,10 21,18,3,23,5 0 11
1763 11,20,10,25,20 21,16,15,12,7,15 0 11
1764 0 0 1015600 11
1765 5,18,3,2,11,8,13 2,19,19,20 0 11
1766 0 0 1014700 11
1767 8,7,3,22,8,19,9 20,21,20,15 0 11
1768 0 0 0 11
1769 0 0 1014600 11
1770 8,20,23,14,3,3 18,22,9,18,4 0 11
1771 0 0 1044900 11
1772 11,23,7,24,6,25 19,19,17,23,18 0 11
1773 0 0 1021700 11
1774 22,24,11,15,3,14 13,22,23,24,7 0 11
1775 0 0 0 11
1776 0 0 1016100 11
1777 0 0 1014600 11
1778 13,17,23,15,20 18,4,18,12,18,18 0 11
1779 5,11,20,8,5,2,5 11,23,10,12 0 11
1780 24,14,22,2,24 11,9,8,22,14,22 0 11
1781 8,8,10,6,23,6 19,11,11,3,17 0 11
1782 5,14,17,20,4,10 20,11,8,16,15 0 11
1783 14,15,21,7,25 14,7,21,13,6,21 0 11
1784 0 0 1048800 11
1785 0 0 994900 11
1786 0 0 999800 11
1787 0 0 0 11
1788 12,21,22,19 2,8,15,5,20,13,11 0 11
1789 16,25,19,7,9,21 19,7,24,24,23 0 11
1790 23,13,8,6,16,4 13,5,22,16,14 0 11
1791 0 0 1000000 11
1792 0 0 1000100 11
1793 0 0 1000000 11
1794 20,10,14,13,5,11,18 25,24,20,22 0 11
1795 0 0 1000100 11
1796 16,21,11,14,2,14 8,25,24,12,9 0 11
1797 9,11,13,14,12,5 3,7,21,25,8 0 11
1798 0 0 0 11
1799 19,13,14,3,4,2 13,9,14,2,17 0 11
1800 13,14,18,11,3,5 7,19,22,14,2 0 11
1801 0 0 1999900 12
1802 11,6,21,17,9,18,21 22,25,6,25,25 0 12
1803 22,14,7,10,5,15 16,15,21,14,2,5 0 12
1804 20,25,5,14,8,8 15,14,14,19,10,8 0 12
1805 5,23,4,21,10,18,4 17,14,18,22,14 0 12
1806 12,5,4,10,11,8,13,13 18,18,17,23 0 12
1807 0 0 1999900 12
1808 0 0 1000000 12
1809 19,16,5,21,12,24 22,10,25,6,17,17 0 12
1810 0 0 2275500 12
1811 10,18,24,18,13 2,17,3,18,5,20,18 0 12
1812 2,16,14,2,21,11,3 9,25,12,6,17 0 12
1813 25,2,12,2,13,18,7 22,17,10,19,11 0 12
1814 16,8,16,8,25,23 11,17,11,19,16,22 0 12
1815 4,21,18,17,9,19 25,14,7,9,24,9 0 12
1816 9,16,10,12,24,20 11,24,25,3,21,7 0 12
1817 14,18,25,23,8,7 10,16,21,20,15,13 0 12
1818 10,2,24,5,14,2,18,12 25,22,22,18 0 12
1819 14,25,6,2,3,19,14 15,22,21,20,5 0 12
1820 5,13,13,23,13,15 10,21,22,21,4,4 0 12
1821 0 0 2000000 12
1822 0 0 999800 12
1823 0 0 1999900 12
1824 0 0 1000000 12
1825 13,3,14,4,6,3,15 19,10,9,10,10 1000200 12
1826 0 0 1000000 12
1827 25,18,24,8,15 19,16,12,6,20,15,2 0 12
1828 25,20,13,24,14 10,10,16,5,23,15,17 0 12
1829 0 0 2000200 12
1830 0 0 999800 12
1831 0 0 1999700 12
1832 13,13,2,8,23,13,7 6,15,19,16,23 0 12
1833 0 0 1000200 12
1834 0 0 2055700 12
1835 22,3,14,5,21,7,18 19,15,24,24,8 0 12
1836 0 0 2111600 12
1837 0 0 999900 12
1838 0 0 1999800 12
1839 4,8,22,22,5,5,9 8,23,8,23,13 0 12
1840 0 0 1000100 12
1841 0 0 1999800 12
1842 0 0 999800 12
1843 0 0 2000100 12
1844 9,11,3,7,21,8,2,10 2,24,20,25 0 12
1845 2,22,20,20,14 9,7,2,7,20,8,25 0 12
1846 0 0 1143900 12
1847 0 0 2138000 12
1848 9,22,12,10,15,8 22,6,6,14,8,20 0 12
1849 0 0 1017800 12
1850 12,23,3,22,4 16,13,13,2,11,2,7 0 12
1851 10,17,3,18,19,5,14 12,24,22,23,5 1048400 12
1852 10,16,19,6,17,3,3 9,23,2,18,22 0 12
1853 5,22,5,7,17,21,7 18,19,18,18,11 0 12
1854 2,17,20,25,25,12 14,20,18,20,19,10 0 12
1855 0 0 1015700 12
1856 0 0 2029400 12
1857 0 0 1019800 12
1858 18,16,2,14,21,4 24,7,19,13,9,3 0 12
1859 5,17,22,18,16,24 23,18,15,13,23,10 0 12
1860 0 0 2299300 12
1861 0 0 1015600 12
1862 10,8,23,2,7,9,7 21,15,7,19,4 0 12
1863 0 0 2036700 12
1864 0 0 1014600 12
1865 22,17,25,11,2,2,16 25,24,19,10,17 0 12
1866 19,7,19,2,12,12 21,21,7,2,8,12 0 12
1867 18,13,17,8,8,2,7 17,18,17,16,5 1014400 12
1868 0 0 1019700 12
1869 17,17,6,4,9,9,21 22,25,14,6,16 0 12
1870 0 0 2058500 12
1871 17,25,21,10,4,8 5,22,19,10,12,17 0 12
1872 0 0 1180700 12
1873 6,13,13,23,24,2,5 13,10,15,25,23 0 12
1874 0 0 1478600 12
1875 0 0 2031600 12
1876 20,10,15,20,3 5,6,12,15,24,3,3 0 12
1877 0 0 1209800 12
1878 14,25,23,12,7 24,8,11,6,11,15,6 0 12
1879 0 0 2080000 12
1880 10,4,8,19,7,22 21,7,21,2,10,9 0 12
1881 19,8,6,3,24,6 18,4,3,16,15,10 0 12
1882 9,11,22,17,3,20,5 15,14,24,17,17 0 12
1883 0 0 1015300 12
1884 0 0 2116200 12
1885 12,21,19,5,16,14 4,22,9,19,13,20 0 12
1886 16,21,11,8,13,16 20,21,2,16,3,23 0 12
1887 0 0 1016600 12
1888 0 0 2030100 12
